Lab_Number,sample_description,parser_output,prediction,ground_truth
P1602061,"Poziom metalicznych produktów zużycia w normie. Poziom krzemu lekko 
podniesiony, wskazuje na komponenty biogazu i/lub kurz z otoczenia, elastyczne 
uszczelniania, materiały montażowe, bądź smar na bazie silikonu. Lepkość 
kinematyczna w normie. Liczba kwasowa podniesiona. Liczba zasadowa w normie.

Zalecenia i wnioski:
Olej kwalifikuje się do dalszej eksploatacji, wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej, nie później niż za 200h 
pracy.","{""metale_zużyciowe"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony"", ""liczba_zasadowa"": ""w_normie""}",2,W NORMIE
P1602283,"Poziom miedzi podniesiony. Temperatura zapłonu nieznacznie obniżona. Wszystkie 
pozostałe oznaczone parametry znajdują się w normalnym dopuszczalnym przedziale.

Zalecenia i wnioski:
Obserwować zmiany w następnej analizie.  Wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej.  ","{""miedź"": ""podniesiony"", ""temperatura_zapłonu"": ""nieznacznie_obniżony""}",1,W NORMIE
P1602382,"Poziom metalicznych produktów zużycia w normie. Poziom krzemu lekko 
podniesiony, wskazuje na komponenty biogazu i/lub kurz z otoczenia, elastyczne 
uszczelniania, materiały montażowe, bądź smar na bazie silikonu. Lepkość 
kinematyczna w normie. Liczba kwasowa podniesiona. Liczba zasadowa w normie.

Zalecenia i wnioski:
Olej kwalifikuje się do dalszej eksploatacji, wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej, nie później niż za 200h 
pracy.","{""metale_zużyciowe"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony"", ""liczba_zasadowa"": ""w_normie""}",0,W NORMIE
P1602524,"Poziom cynku i fosforu lekko podniesiony, trend stabilny. Wszystkie pozostałe  
oznaczone parametry znajdują się w dopuszczalnym przedziale.

Zalecenia i wnioski:
Proszę obserwować zmiany w następnej analizie, wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej.","{""pozostałe_parametry"": ""w_dopuszczalnym_zakresie"", ""cynk"": ""lekko_podniesiony"", ""fosfor"": ""lekko_podniesiony""}",1,W NORMIE
P1602603,"Poziom cynku i fosforu lekko podniesiony, trend stabilny. Wszystkie  pozostałe 
oznaczone parametry znajdują się w dopuszczalnym przedziale.

Zalecenia i wnioski:
Proszę obserwować zmiany w następnej analizie, wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej.","{""pozostałe_parametry"": ""w_dopuszczalnym_zakresie"", ""cynk"": ""lekko_podniesiony"", ""fosfor"": ""lekko_podniesiony""}",0,W NORMIE
P1602609,"Poziom cynku i fosforu lekko podniesiony, trend stabilny. Wszystkie  pozostałe 
oznaczone parametry znajdują się w dopuszczalnym przedziale.

Zalecenia i wnioski:
Proszę obserwować zmiany w następnej analizie, wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej.","{""pozostałe_parametry"": ""w_dopuszczalnym_zakresie"", ""cynk"": ""lekko_podniesiony"", ""fosfor"": ""lekko_podniesiony""}",0,W NORMIE
P1602934,"Poziom, cynku i fosforu podniesiony, trend stabilny. Wszystkie pozostałe  
oznaczone parametry znajdują się w dopuszczalnym przedziale.

Zalecenia i wnioski:
Proszę obserwować zmiany w następnej analizie, wykonać badanie kolejnej próbki 
zgodnie z przyjętym programem diagnostyki olejowej.","{""pozostałe_parametry"": ""w_dopuszczalnym_zakresie"", ""cynk"": ""podniesiony"", ""fosfor"": ""podniesiony""}",0,W NORMIE
P1603212,"Lepkość w porównaniu do ostatnich dwóch badanych próbek wykazuje trend 
spadkowy. Zawartość potasu w kontekście wszystkich zbadanych dotąd próbek 
wykazuje łagodny trend wzrostowy. Zawartość oleju napędowego jest lekko 
podniesiona. Mimo opisanych trendów zmian  wymienione jak i pozostałe parametry 
wciąż znajdują się w swoich dopuszczalnych zakresach.

Zalecenia i wnioski:

Obserwować zmiany w następnej analizie, w szczególności zmiany lepkości oraz 
zawartości oleju napędowego.  Wykonać badanie kolejnej próbki zgodnie z 
przyjętym programem diagnostyki olejowej.","{""potas"": ""podniesiony"", ""olej_napędowy"": ""lekko_podniesiony""}",1,W NORMIE
P1603305,"Poziom miedzi mocno podniesiony (zużycie elementów zawierających w metalurgii 
miedź). Temperatura zapłonu obniżona. Lepkość lekko obniżona. Pozostałe 
oznaczone parametry znajdują się w swoich normalnych dopuszczalnych 
przedziałach.

Zalecenia i wnioski:
Zalecam przeprowadzić analizę metalurgii układu olejowego, ukierunkowaną na 
zużycie elementów zawierających miedź. Proszę obserwować zmiany w następnej 
analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki 
olejowej.","{""pozostałe_parametry"": ""w_dopuszczalnym_zakresie"", ""miedź"": ""mocno_podwyższony"", ""temperatura_zapłonu"": ""obniżony"", ""lepkość"": ""lekko_obniżony""}",1,W NORMIE
P1603335,"Olej ma ciemną barwę. Poziom metalicznych produktów zużycia w normie.  Indeks 
PQ  w normie. Oznaczona lepkość w normie. Oksydacja i nitracja  podniesione, 
nie krytycznie.

Wnioski i zalecenia:
Proszę obserwować zmiany w następnej analizie, przeprowadzić kolejne badanie 
oleju za 500h pracy, licząc od chwili pobrania aktualnej próbki.","{""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""lepkość"": ""w_normie"", ""oksydacja"": ""podniesiony"", ""nitracja"": ""podniesiony""}",1,W NORMIE
P1603430,"Olej ma ciemną barwę. Liczba kwasowa w normie.  Liczba zasadowa w normie. 
Oksydacja i nitracja w normie, trend wzrostowy.  Oznaczona lepkość w normie (w 
porównaniu do poprzednich dwóch próbek wykazuje trend wzrostowy). Zaobserwowano 
wzrost poziomu żelaza względem poprzedniej badanej próbki, jednak poziom  
metalicznych produktów zużycia znajduje się w dopuszczalnym zakresie.

Zalecenia i wnioski:
Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w kolejnej 
analizie. Wykonać badanie kolejnej próbki zgodnie z przyjętym programem 
diagnostyki olejowej.","{""liczba_kwasowa"": ""w_normie"", ""liczba_zasadowa"": ""w_normie"", ""oksydacja"": ""podniesiony"", ""nitracja"": ""podniesiony"", ""lepkość"": ""podniesiony"", ""żelazo"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_dopuszczalnym_zakresie""}",0,W NORMIE
P1603698,"Oznaczone zawartości pierwiastków mieszczą się w dopuszczalnym zakresie. 
Wzrostowy trend zawartości metali zużyciowych ( głównie miedź i ołów).

Wnioski i zalecenia:
Obserwować zmiany w kolejnej analizie. Wykonać następne badanie zgodnie z 
przyjętym harmonogramem diagnostyki olejowej.","{""ołów"": ""podniesiony"", ""metale_zużyciowe"": ""podniesiony""}",1,W NORMIE
P1603699,"Oznaczone zawartości pierwiastków mieszczą się w dopuszczalnych granicach. 
Wzrostowy trend zawartości pierwiastków zużyciowych. Poziom fosforu obniżony 
względem poprzedniej analizy. Poziom cynku podniesiony w stosunku do ostatniego 
badania.

Wnioski i zalecenia:
Obserwować zmiany w kolejnej analizie. Wykonać następne badanie zgodnie z 
przyjętym harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""podniesiony"", ""fosfor"": ""obniżony"", ""cynk"": ""podniesiony""}",1,W NORMIE
P1603700,"Oznaczone zawartości pierwiastków mieszczą się w dopuszczalnym zakresie. 
Wzrostowy trend zawartości metali zużyciowych ( głównie miedź i ołów).

Wnioski i zalecenia:
Obserwować zmiany w kolejnej analizie. Wykonać następne badanie zgodnie z 
przyjętym harmonogramem diagnostyki olejowej.","{""ołów"": ""podniesiony"", ""metale_zużyciowe"": ""podniesiony""}",1,W NORMIE
P1603730,"Olej ma ciemną barwę. Poziom metalicznych produktów zużycia w normie co może 
wskazywać na niską intensywność lub brak procesów takich jak zużycie i/lub 
korozja. Oznaczona lepkość w normie. Liczba kwasowa podniesiona, liczba 
zasadowa obniżona, ich wzajemna relacja sugeruje iż wyczerpie się ona w krótkim 
czasie. Zaobserwowano oksydacje oraz nitrację, jednak nie znajdują się one na 
krytycznym poziomie. Nie stwierdzono niepokojącej sulfacji.  Indeks PQ  w 
normie.

Wnioski i zalecenia:
Przy zachowaniu normalnych warunków eksploatacyjnych oraz czynności 
obsługowych (stały monitoring własności fizykochemicznych, utrzymywanie 
wysokiej klasy czystości oleju oraz niskiej zawartości wody) olej kwalifikuje 
się do eksploatacji. Obserwować zmiany w kolejnym badaniu. Wykonać kolejne 
badanie zgodnie z  przyjętym harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony"", ""liczba_zasadowa"": ""podniesiony"", ""sulfacja"": ""brak_wykrycia"", ""pq_indeks"": ""w_normie""}",1,W NORMIE
P1603731,"Poziomy na jakich znajdują się fosfor i cynk są lekko podniesione, nastąpił 
wzrost względem poprzednio badanej próbki. Wszystkie pozostałe oznaczone 
pierwiastki znajdują się w dopuszczalnych przedziałach.

Zalecenia i wnioski: 
Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w kolejnej 
analizie. Przesłać do badania kolejną próbkę zgodnie z przyjętym harmonogramem 
diagnostyki olejowej.","{""cynk"": ""lekko_podniesiony"", ""fosfor"": ""lekko_podniesiony""}",0,W NORMIE
P1603881,"Oznaczona lepkość w normie. Zawartość metalicznych produktów zużycia w normie. 
Nie stwierdzono obecności glikolu. Zawartość wody w normie. Lekko podniesiony 
poziom krzemu - trend stabilny. Temperatura zapłonu obniżona.

Zalecenia i wnioski:
Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie 
z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""glikol"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""temperatura_zapłonu"": ""obniżony""}",0,W NORMIE
P1603935,"Względem poprzedniej badanej próbki zaobserwowano skokowy wzrost poziomu na 
jakim znajduje się magnez. Poziom sodu wykazuje trend spadkowy względem 
poprzednich dwóch badań. Poziomy żelaza. ołowiu oraz miedzi wykazują łagodny 
trend wzrostowy względem poprzednich dwóch badań.

Wnioski i zalecenia:
Obserwować zmiany w kolejnej analizie. Wykonać następne badanie zgodnie z 
przyjętym harmonogramem diagnostyki olejowej.","{""miedź"": ""podniesiony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P1604275,"Poziom metalicznych produktów zużycia w normie. Oznaczona lepkość w normie. 
Liczba kwasowa i zasadowa wskazują na bezpieczny poziom rezerwy alkalicznej. 
Zaobserwowano lekko podniesioną oksydację oraz nitrację. Nie stwierdzono 
niepokojącej sulfacji.  Indeks PQ  w normie.

Wnioski i zalecenia:
Przy zachowaniu normalnych warunków eksploatacyjnych oraz czynności 
obsługowych (stały monitoring własności fizykochemicznych) olej kwalifikuje się 
do eksploatacji. Obserwować zmiany w kolejnym badaniu. Wykonać kolejne badanie 
zgodnie z  przyjętym harmonogramem diagnostyki olejowej.","{""metale_zużyciowe"": ""w_normie"", ""lepkość"": ""w_normie"", ""oksydacja"": ""lekko_podniesiony"", ""nitracja"": ""lekko_podniesiony"", ""sulfacja"": ""brak_wykrycia"", ""pq_indeks"": ""w_normie""}",1,W NORMIE
P1604289,"Poziom cynku i fosforu podniesiony, trend stabilny. Pozostałe oznaczone 
parametry znajdują się w dopuszczalnych przedziałach, prezentują stabilny trend.

Zalecenia i wnioski: 
Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""cynk"": ""podniesiony"", ""fosfor"": ""podniesiony""}",0,W NORMIE
P1605513,"Poziomy cynku i fosforu lekko podniesione, trend stabilny. Pozostałe oznaczone 
pierwiastki w znajdują się w swoich normalnych dopuszczalnych przedziałach.

Wnioski i zalecenia:
 Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z 
przyjętym harmonogramem diagnostyki olejowej.","{""cynk"": ""lekko_podniesiony"", ""fosfor"": ""lekko_podniesiony""}",0,W NORMIE
P1605589,"Poziom cynku i fosforu jest lekko podniesiony. Pozostałe oznaczone parametry 
znajdują się w swoich normalnych dopuszczalnych przedziałach.

Wnioski i zalecenia:
 Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z 
przyjętym harmonogramem diagnostyki olejowej.","{""pozostałe_parametry"": ""w_dopuszczalnym_zakresie"", ""cynk"": ""lekko_podniesiony"", ""fosfor"": ""lekko_podniesiony""}",1,W NORMIE
P1701435,"Poziom cząstek poszczególnych kategorii zużyciowych oraz cząstek 
niemetalicznych w optycznej analizie cząstek w normie.  Właściwości reologiczne 
(lepkość kinematyczna, wskaźnik lepkości) w normie. Klasa czystości w normie. 
Liczba kwasowa lekko podniesiona, liczba zasadowa zasadowa w normie. Olej 
posiada jeszcze odpowiednią rezerwę alkaliczną (wzajemna relacja liczby 
kwasowej i zasadowej). Zawartość wody w normie. Poziom metalicznych produktów 
zużycia w normie.  Indeks PQ, informujący o magnetycznych ferrocząstkach 
(niezależnie od rozmiaru cząstek) w normie. Zwartość stałych ciał obcych w 
normie.

Wnioski i zalecenia:
Nie posiadamy referencji oleju świeżego, dlatego nie możliwe jest sporządzenie 
precyzyjnego komentarza nt. możliwych zmian dodatków oraz widma IR (dlatego też 
nie możliwe jest oznaczenie oksydacji). Proszę przysłać referencyjną próbkę 
oleju świeżego do badań. Olej kwalifikuje się do dalszej eksploatacji bez 
podejmowania dodatkowych zabiegów korygujących. Proszę obserwować zmiany w 
kolejnym badaniu. Proszę przysłać kolejną próbkę do badań w celu weryfikacji 
trendów zmian zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""klasa_czystości"": ""w_normie"", ""liczba_kwasowa"": ""lekko_podniesiony"", ""liczba_zasadowa"": ""lekko_podniesiony"", ""woda"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""stałe_ciała_obce"": ""w_normie""}",0,W NORMIE
P1702136,"Oznaczona lepkość w normie. Liczba kwasowa oraz zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Oksydacja i nitracja w normie - trend wzrostowy. Lekko podniesiony poziom krzemu - trend stabilny. Poziom metalicznych produktów zużycia w normie. 

Wnioski i zalecenia:
Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""oksydacja"": ""podniesiony"", ""nitracja"": ""podniesiony"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",1,W NORMIE
P1704882,"Lekko podniesiony poziom sodu - może występować jako pochodna zanieczyszczenia wodą i/lub płynem chłodzącym, bądź z otoczenia. Pozostałe oznaczone parametry w normie. 

Wnioski i zalecenia:

Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie za około 250 mth w celu śledzenia zmian. ","{""pozostałe_parametry"": ""w_normie"", ""płyn_chłodniczy"": ""lekko_podniesiony"", ""sód"": ""lekko_podniesiony""}",1,WSKAZÓWKA
P1802809,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Parametr  i-pH lekko obniżony. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu - prawdopodobne pochodzi z biogazu zasilającego silnik i/lub występuje jako zanieczyszczenie z otoczenia (kurz/pył). Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""lekko_obniżony"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P1803285,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Parametr  i-pH nieznacznie obniżony - trend jest jednak stabilny. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu - trend stabilny.Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""nieznacznie_obniżony"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P1803628,Dla danej próbki oznaczono zlecone parametry. Poziom metali zużyciowych na niskim poziomie - nie wskazuje na intensywne procesy zużycia/korozji w układzie. Podniesiony poziom ołowiu w oleju wynika z obecności tego pierwiastka w paliwie i jest to normalna sytuacja dla silników lotniczych.,"{""metale_zużyciowe"": ""obniżony"", ""ołów"": ""podniesiony""}",0,W NORMIE
P1805605,"Oznaczenie klasy czystości oraz poziomu cząstek poszczególnych kategorii zużyciowych niemożliwe do wykonania ze względu na czarne zabarwienie membrany. W mikroskopowej obserwacji sączka nie stwierdzono metalicznych cząstek w ilości świadczącej o intensywnych procesach korozji/zużycia w smarowanym układzie. Poziom żelaza chromu, miedzi, glinu (aluminium) i srebra podniesiony, nie krytycznie. Poziom dodatków uszlachetniających w normie. Wysoki poziom ołowiu pochodzi z paliwa lotniczego i jest to normalna sytuacja dla silników lotniczych. 

   Wnioski i zalecenia:
Powiązać wykryte metale zużyciowe z metalurgią układu olejowego. Proszę prowadzić ewidencję czasu pracy oleju od wymiany (czasu nalotu od wymiany) i całkowitego czasu pracy (nalotu) silnika. Przeprowadzać wymianę oleju i filtrów zgodnie z zaleceniami producenta. Proszę obserwować zmiany trendu w następnej analizie. Przysłać kolejną próbkę do badań zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony"", ""glin"": ""podniesiony"", ""dodatki_uszlachetniające"": ""w_normie""}",1,W NORMIE
