Lab_Number,sample_description,parser_output,prediction,ground_truth
P1702251,"Oznaczona lepkość w normie, trend stabilny. Własności dyspergujące w normie. Temperatura zapłonu nieznacznie obniżona. Zawartość wody w normie, w odniesieniu do poprzedniej próbki nastąpił wzrost. Indeks PQ w normie. 

Wnioski i zalecenia:
Proszę obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki olejowej.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony"", ""woda"": ""w_normie"", ""pq_indeks"": ""w_normie""}",0,W NORMIE
P1702818,"Oznaczona lepkość w normie. Klasa czystości lekko pogorszona. Liczby kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Poziom metalicznych produktów zużycia oraz indeks PQ w normie. Zawartość wody w normie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""liczba_kwasowa"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
P1702819,"Oznaczona lepkość w normie. Klasa czystości lekko pogorszona. Liczby kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Poziom metalicznych produktów zużycia oraz indeks PQ w normie. Zawartość wody w normie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""liczba_kwasowa"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
P1702854,"Oznaczona lepkość w normie. Klasa czystości lekko pogorszona. Liczby kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Poziom metalicznych produktów zużycia oraz indeks PQ w normie. Zawartość wody w normie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""liczba_kwasowa"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
P1702936,"Oznaczona lepkość w normie. Klasa czystości lekko pogorszona. Liczby kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Poziom metalicznych produktów zużycia oraz indeks PQ w normie. Zawartość wody w normie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""liczba_kwasowa"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
P1702937,"Oznaczona lepkość w normie. Klasa czystości lekko pogorszona. Liczby kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Poziom metalicznych produktów zużycia oraz indeks PQ w normie. Zawartość wody w normie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki.","{""lepkość"": ""w_normie"", ""klasa_czystości"": ""pogorszony"", ""liczba_kwasowa"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""metale_zużyciowe"": ""w_normie"", ""woda"": ""w_normie""}",0,W NORMIE
P1703075,"Poziom cząstek poszczególnych kategorii oznaczonych w optycznej analizie cząstek w normie. Właściwości reologiczne (lepkość, wskaźnik lepkości) w normie. Liczba kwasowa podniesiona, wyraźny wzrost względem poprzedniego badania. Klasa czystości w zakresie granicznym. Oksydacja wykazuje trend wzrostowy względem poprzednich dwóch badań. Zawartość stałych ciał obcych w normie. Liczba zasadowa obniżona. Wzajemna relacja liczby kwasowej oraz zasadowej wskazuje na wyczerpanie rezerwy alkalicznej. Zawartość wody w normie, wykazuje trend wzrostowy. Poziom metalicznych produktów zużycia w normie. Indeks PQ informujący o zawartości magnetycznych ferrocząstek w normie.

Wnioski i zalecenia:Proszę niezwłocznie wymienić olej na świeży. W trakcie wymiany wyczyścić i/lub wypłukać układ olejowy, aby nie zanieczyścić nowego oleju. Proszę przysłać kolejną próbkę do badań w celu weryfikacji trendów zmian po przeprowadzeniu zabiegów korygujących.","{""lepkość"": ""w_normie"", ""wskaźnik_lepkości"": ""w_normie"", ""liczba_kwasowa"": ""podniesiony"", ""klasa_czystości"": ""w_zakresie_granicznym"", ""oksydacja"": ""podniesiony"", ""stałe_ciała_obce"": ""w_normie"", ""liczba_zasadowa"": ""obniżony"", ""woda"": ""podniesiony"", ""metale_zużyciowe"": ""w_normie"", ""pq_indeks"": ""w_normie""}",2,UWAGA
P1703568,"Oznaczona lepkość w normie. Własności dyspergujące w normie. Indeks PQ w normie. Zawartośc wody w normie. Temperatura zapłonu nieznacznie obniżona.

Wnioski i zalecenia: Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""woda"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony""}",0,W NORMIE
P1703569,"Oznaczona lepkość w normie. Własności dyspergujące w normie. Indeks PQ w normie. Zawartośc wody w normie. Temperatura zapłonu nieznacznie obniżona.

Wnioski i zalecenia: Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""woda"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony""}",0,W NORMIE
P1703570,"Oznaczona lepkość w normie. Własności dyspergujące w normie. Indeks PQ w normie. Zawartośc wody w normie. Temperatura zapłonu nieznacznie obniżona.

Wnioski i zalecenia: Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""woda"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony""}",0,W NORMIE
P1703825,"Oznaczona lepkość jest pogorszona. Liczba kwasowa jest podniesiona, wykazuje trend wzrostowy. Oksydacja znacznie podniesiona, wykazuje trend wzrostowy. Nitracja  w normie, jednak wykazuje trend wzrostowy. Sulfacja w normie. Liczba zasadowa obniżona poniżej liczby kwasowej co wskazuje na wyczerpanie rezerwy alkalicznej. Poziom krzemu jest znacząco podniesiony, nastąpił wzrost względem poprzedniego badania (możliwe pochodzenie to pył/kurz z otoczenia, elastyczne uszczelnienia na bazie silikonu lub z gazu zasilającego silnik). Poziom sodu podwyższony, jednak niższy niż w poprzednim badaniu. Nie stwierdzono obecności glikolu oraz sadzy w oleju. Poziom miedzi podniesiony, jednak nie krytycznie (możliwe przyczyny to procesy takie jak zużycie i/lub korozja). Nastąpił skokowy wzrost względem poprzedniego badania.  Poziom ołowiu podwyższony, nastąpił skokowy wzrost względem poprzedniego badania (możliwe pochodzenie np.. metalurgia układu - babit,  farby, zanieczyszczenie innym olejem). Pozostałe metaliczne produkty zużycia w normie. Indeks PQ informujący o magnetycznych ferrocząstkach w normie. 

Wnioski i zalecenia:

Ze względu na wyczerpanie rezerwy alkalicznej zalecam wymienić olej na świeży. W trakcie wymiany wyczyścić i/lub wypłukać układ olejowy, aby nie zanieczyszczać świeżego oleju. Powiązać wykryte metale z metalurgią układu olejowego. Przeprowadzić inspekcję elementów urządzenia zawierających w swej metalurgii wykryte metale. Proszę przysłać kolejną próbkę do badań w celu weryfikacji trendów zmian po przeprowadzeniu zabiegów korygujących.","{""lepkość"": ""pogorszony"", ""liczba_kwasowa"": ""podniesiony"", ""oksydacja"": ""podniesiony"", ""nitracja"": ""podniesiony"", ""sulfacja"": ""w_normie"", ""liczba_zasadowa"": ""obniżony"", ""rezerwa_alkaliczna"": ""obniżony"", ""krzem"": ""podniesiony"", ""sód"": ""podniesiony"", ""glikol"": ""brak_wykrycia"", ""sadza"": ""brak_wykrycia"", ""miedź"": ""podniesiony"", ""ołów"": ""podniesiony"", ""pq_indeks"": ""w_normie""}",2,UWAGA
P1703838,"Oznaczona lepkość w normie. Nie stwierdzono niepokojącej oksydacji. Nie stwierdzono obecności glikolu. Poziom ołowiu jest lekko podniesiony, jednak uległ znaczącej poprawie względem poprzedniego badania. Pozostałe metaliczne produkty zużycia w normie. Zawartość paliwa jest podniesiona (możliwe pochodzenie to nieszczelności układu doprowadzania paliwa do silnika). Temperatura zapłonu jest obniżona. 

Wnioski i zalecenia:

Proszę przeprowadzić inspekcję układu doprowadzania paliwa do silnika pod kątem możliwych przecieków. Proszę w krótkim czasie przysłać kolejną próbkę do badań. Jeżeli nie zamierzacie Państwo tego robić zalecam wymienić olej na świeży.","{""lepkość"": ""w_normie"", ""oksydacja"": ""brak_wykrycia"", ""glikol"": ""brak_wykrycia"", ""ołów"": ""lekko_podniesiony"", ""paliwo"": ""podniesiony"", ""temperatura_zapłonu"": ""obniżony""}",2,UWAGA
P1704064,"Oznaczona lepkość w normie. Nie stwierdzono niepokojącej oksydacji. Nie stwierdzono obecności glikolu. Poziom ołowiu jest lekko podniesiony, wykazuje stabilny trend względem poprzedniego badania. Poziom paliwa jest znacząco podniesiony. Temperatura zapłonu jest obniżona.

Wnioski i zalecenia:

Dokonać przeglądu układu doprowadzania paliwa do silnika pod kątem możliwych przecieków. Zidentyfikować i usunąć przyczynę podniesionego poziomu paliwa, aby zapobiec jego dalszemu podnoszeniu. Proszę obserwować zmiany w kolejnej analizie. Proszę przysłać kolejną próbkę w celu weryfikacji trendów zmian po przeprowadzeniu zabiegów korygujących.","{""lepkość"": ""w_normie"", ""oksydacja"": ""brak_wykrycia"", ""glikol"": ""brak_wykrycia"", ""ołów"": ""lekko_podniesiony"", ""paliwo"": ""podniesiony"", ""temperatura_zapłonu"": ""obniżony""}",1,UWAGA
P1704538,"Oznaczona lepkość w normie. Własności dyspergujące w normie. Indeks PQ w normie. Zawartośc wody w normie. Temperatura zapłonu nieznacznie obniżona.

Wnioski i zalecenia: Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""woda"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony""}",0,W NORMIE
P1705252,"Oznaczona lepkość w normie. Własności dyspergujące w normie. Indeks PQ w normie. Zawartośc wody w normie. Temperatura zapłonu nieznacznie obniżona.

Wnioski i zalecenia: 

Obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""woda"": ""w_normie"", ""temperatura_zapłonu"": ""nieznacznie_obniżony""}",1,W NORMIE
P1800677,"Oznaczona lepkość w normie. Temperatura zapłonu lekko obniżona. Podniesiony poziom żelaza, ołowiu oraz miedzi. Widmo IR wskazuje na obecność paliwa w oleju. Nie wykryto obecności glikolu.

Wnioski i zalecenia:
Ze względu na wysoką zawartość metali zużyciowych oraz obecność paliwa w oleju zalecam wymianę oleju na świeży przy najbliższej okazji. Powiązać wykryte metale zużyciowe z metalurgią układu olejowego (m.in. łożyska). Zalecam wykonanie kolejnego badania po ok. 250 mth pracy silnika po wymianie oleju. ","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""żelazo"": ""podniesiony"", ""miedź"": ""podniesiony"", ""ołów"": ""podniesiony"", ""glikol"": ""brak_wykrycia""}",2,UWAGA
P1801451,"Poziom dodatków uszlachetniających dobrze koresponduje z referencją oleju świeżego. Oznaczona lepkość w zakresie dopuszczalnym. Poziom metalicznych produktów zużycia w normie. Lekko podniesiony poziom oleju napędowego - trend spadkowy. Temperatura zapłonu lekko obniżona, lecz stabilna. Nie stwierdzono obecności glikolu w próbce. 

Wnioski i zalecenia

Ze względu na podniesioną zawartość paliwa zalecam przy następnej okazji wymianę oleju na świeży. Wykonać kolejne badanie po przeprowadzeniu zabiegów korygujących. ","{""lepkość"": ""w_dopuszczalnym_zakresie"", ""metale_zużyciowe"": ""w_normie"", ""olej_napędowy"": ""lekko_podniesiony"", ""temperatura_zapłonu"": ""lekko_obniżony"", ""glikol"": ""brak_wykrycia""}",2,UWAGA
P1801787,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Odczyn pH oraz parametr  i-pH w normie. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu - prawdopodobne pochodzi z biogazu zasilającego silnik i/lub występuje jako zanieczyszczenie z otoczenia (kurz/pył). Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:
Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""w_normie"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P1801837,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Parametr  i-pH w normie. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu - prawdopodobne pochodzi z biogazu zasilającego silnik i/lub występuje jako zanieczyszczenie z otoczenia (kurz/pył). Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:
Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""w_normie"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",1,W NORMIE
P1802153,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Odczyn pH oraz parametr  i-pH w normie. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu, trend stabilny - prawdopodobne pochodzi z biogazu zasilającego silnik i/lub występuje jako zanieczyszczenie z otoczenia (kurz/pył). Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:
Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""w_normie"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P1802809,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Parametr  i-pH lekko obniżony. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu - prawdopodobne pochodzi z biogazu zasilającego silnik i/lub występuje jako zanieczyszczenie z otoczenia (kurz/pył). Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""lekko_obniżony"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
P1803143,"Właściwości reologiczne w normie. Temperatura zapłonu w normie. Indeks PQ w normie. Liczba kwasowa lekko podwyższona. Liczba zasadowa w normie. Utrzymujący się znacząco podniesiony poziom miedzi.

Wnioski i zalecenia:Powiązać wykryte metale zużyciowe z metalurgią układu olejowego. Nie posiadamy referencji oleju świeżego, dlatego też nie możliwe jest sporządzenie precyzyjnego komentarza na temat możliwych zmian dodatków oraz widma IR (z tego powodu nie możliwe jest także określenie oksydacji). Proszę przysłać referencyjną próbkę oleju świeżego. Prowadzić ewidencję dot. uzupełnień, daty wymiany oleju oraz całkowitego czasu pracy urządzenia.","{""lepkość"": ""w_normie"", ""temperatura_zapłonu"": ""w_normie"", ""pq_indeks"": ""w_normie"", ""liczba_kwasowa"": ""lekko_podniesiony"", ""liczba_zasadowa"": ""w_normie"", ""miedź"": ""podniesiony""}",2,UWAGA
P1803285,"Oznaczona lepkość w normie. Liczba kwasowa i zasadowa w normie - olej posiada jeszcze wystarczającą rezerwę alkaliczną. Parametr  i-pH nieznacznie obniżony - trend jest jednak stabilny. Nie stwierdzono niepokojącej oksydacji oraz nitracji. Zawartość wody w normie. Lekko podniesiony poziom krzemu - trend stabilny.Poziom metalicznych produktów zużycia w normie - świadczy o braku intensywnych procesów zużycia/korozji w układzie. 

Wnioski i zalecenia:Olej kwalifikuje się do dalszej eksploatacji. Należy obserwować zmiany w następnej analizie. Wykonać kolejne badanie zgodnie z przyjętym harmonogramem diagnostyki. ","{""lepkość"": ""w_normie"", ""liczba_kwasowa"": ""w_normie"", ""ph"": ""nieznacznie_obniżony"", ""oksydacja"": ""brak_wykrycia"", ""nitracja"": ""brak_wykrycia"", ""woda"": ""w_normie"", ""krzem"": ""lekko_podniesiony"", ""metale_zużyciowe"": ""w_normie""}",0,W NORMIE
